-120000.0 50.0   999.0  0.0  8  0.0
-106860.00000 -86350.00000 -98070.0000 -86350.0000
-98070.0000 -86350.0000
  -115650.000000000        1.76275190711021     
  -115600.000000000        1.76036684215069     
  -115550.000000000        1.75798182189465     
  -115500.000000000        1.75559797883034     
  -115450.000000000        1.75321435928345     
  -115400.000000000        1.75083354115486     
  -115350.000000000        1.74845285713673     
  -115300.000000000        1.74607358872890     
  -115250.000000000        1.74369631707668     
  -115200.000000000        1.74132134020329     
  -115150.000000000        1.73894807696342     
  -115100.000000000        1.73657684028149     
  -115050.000000000        1.73420742154121     
  -115000.000000000        1.73184165358543     
  -114950.000000000        1.72947730123997     
  -114900.000000000        1.72711640596390     
  -114850.000000000        1.72475714981556     
  -114800.000000000        1.72240117192268     
  -114750.000000000        1.72004792094231     
  -114700.000000000        1.71769680082798     
  -114650.000000000        1.71534821391106     
  -114600.000000000        1.71300493180752     
  -114550.000000000        1.71066264808178     
  -114500.000000000        1.70832343399525     
  -114450.000000000        1.70598877966404     
  -114400.000000000        1.70365604758263     
  -114350.000000000        1.70132684707642     
  -114300.000000000        1.69900040328503     
  -114250.000000000        1.69667673110962     
  -114200.000000000        1.69435720145702     
  -114150.000000000        1.69204084575176     
  -114100.000000000        1.68972663581371     
  -114050.000000000        1.68741570413113     
  -114000.000000000        1.68510781228542     
  -113950.000000000        1.68280468881130     
  -113900.000000000        1.68050199002028     
  -113850.000000000        1.67820453643799     
  -113800.000000000        1.67591043561697     
  -113750.000000000        1.67361837625504     
  -113700.000000000        1.67132934927940     
  -113650.000000000        1.66904410719872     
  -113600.000000000        1.66676155477762     
  -113550.000000000        1.66448181122541     
  -113500.000000000        1.66220576316118     
  -113450.000000000        1.65993216633797     
  -113400.000000000        1.65766192972660     
  -113350.000000000        1.65539468079805     
  -113300.000000000        1.65313075482845     
  -113250.000000000        1.65087026357651     
  -113200.000000000        1.64861129224300     
  -113150.000000000        1.64635619521141     
  -113100.000000000        1.64410469681025     
  -113050.000000000        1.64185476303101     
  -113000.000000000        1.63960851728916     
  -112950.000000000        1.63736490160227     
  -112900.000000000        1.63512504100800     
  -112850.000000000        1.63288675993681     
  -112800.000000000        1.63065237551928     
  -112750.000000000        1.62842062115669     
  -114150.000000000        1.69204084575176     
  -114100.000000000        1.68972663581371     
  -114050.000000000        1.68741570413113     
  -114000.000000000        1.68510781228542     
  -113950.000000000        1.68280468881130     
  -113900.000000000        1.68050199002028     
  -113850.000000000        1.67820453643799     
  -113800.000000000        1.67591043561697     
  -113750.000000000        1.67361837625504     
  -113700.000000000        1.67132934927940     
  -113650.000000000        1.66904410719872     
  -113600.000000000        1.66676155477762     
  -113550.000000000        1.66448181122541     
  -113500.000000000        1.66220576316118     
