 -0.10700000E+06   0.152067370E+01
 -0.10697500E+06   0.151939398E+01
 -0.10695000E+06   0.151860382E+01
 -0.10692500E+06   0.151768060E+01
 -0.10690000E+06   0.151661436E+01
 -0.10687500E+06   0.151571878E+01
 -0.10685000E+06   0.151481994E+01
 -0.10682500E+06   0.151392702E+01
 -0.10680000E+06   0.151280418E+01
 -0.10677500E+06   0.151164894E+01
 -0.10675000E+06   0.151085066E+01
 -0.10672500E+06   0.150984492E+01
 -0.10670000E+06   0.150892484E+01
 -0.10667500E+06   0.150826752E+01
 -0.10665000E+06   0.150730770E+01
 -0.10662500E+06   0.150626794E+01
 -0.10660000E+06   0.150538932E+01
 -0.10657500E+06   0.150415448E+01
 -0.10655000E+06   0.150316708E+01
 -0.10652500E+06   0.150253892E+01
 -0.10650000E+06   0.150141352E+01
 -0.10647500E+06   0.150011042E+01
 -0.10645000E+06   0.149931952E+01
 -0.10642500E+06   0.149839388E+01
 -0.10640000E+06   0.149758098E+01
