 -115650.000       -0.19117494E+05
 -115640.000       -0.19105455E+05
 -115630.000       -0.19093426E+05
 -115620.000       -0.19081407E+05
 -115610.000       -0.19069389E+05
 -115600.000       -0.19057370E+05
 -115590.000       -0.19045361E+05
 -115580.000       -0.19033363E+05
 -115570.000       -0.19021354E+05
 -115560.000       -0.19009365E+05
 -115550.000       -0.18997376E+05
 -115540.000       -0.18985388E+05
 -115530.000       -0.18973409E+05
 -115520.000       -0.18961430E+05
 -115510.000       -0.18949462E+05
 -115500.000       -0.18937493E+05
 -115490.000       -0.18925544E+05
 -115480.000       -0.18913576E+05
 -115470.000       -0.18901627E+05
 -115460.000       -0.18889688E+05
 -115450.000       -0.18877739E+05
 -115440.000       -0.18865811E+05
 -115430.000       -0.18853872E+05
 -115420.000       -0.18841943E+05
 -115410.000       -0.18830025E+05
 -115400.000       -0.18818106E+05
 -115390.000       -0.18806197E+05
 -115380.000       -0.18794289E+05
 -115370.000       -0.18782390E+05
 -115360.000       -0.18770491E+05
 -115350.000       -0.18758592E+05
 -115340.000       -0.18746704E+05
 -115330.000       -0.18734815E+05
 -115320.000       -0.18722946E+05
 -115310.000       -0.18711068E+05
 -115300.000       -0.18699199E+05
 -115290.000       -0.18687330E+05
 -115280.000       -0.18675471E+05
 -115270.000       -0.18663623E+05
 -115260.000       -0.18651774E+05
 -115250.000       -0.18639925E+05
 -115240.000       -0.18628087E+05
 -115230.000       -0.18616248E+05
 -115220.000       -0.18604409E+05
 -115210.000       -0.18592591E+05
 -115200.000       -0.18580772E+05
 -115190.000       -0.18568953E+05
 -115180.000       -0.18557144E+05
 -115170.000       -0.18545336E+05
 -115160.000       -0.18533537E+05
 -115150.000       -0.18521728E+05
 -115140.000       -0.18509940E+05
 -115130.000       -0.18498151E+05
 -115120.000       -0.18486372E+05
 -115110.000       -0.18474594E+05
 -115100.000       -0.18462815E+05
 -115090.000       -0.18451046E+05
 -115080.000       -0.18439287E+05
 -115070.000       -0.18427529E+05
 -115060.000       -0.18415770E+05
 -115050.000       -0.18404021E+05
 -115040.000       -0.18392273E+05
 -115030.000       -0.18380534E+05
 -115020.000       -0.18368805E+05
 -115010.000       -0.18357066E+05
 -115000.000       -0.18345338E+05
 -114990.000       -0.18333619E+05
 -114980.000       -0.18321900E+05
 -114970.000       -0.18310192E+05
 -114960.000       -0.18298483E+05
 -114950.000       -0.18286784E+05
 -114940.000       -0.18275086E+05
 -114930.000       -0.18263387E+05
 -114920.000       -0.18251708E+05
 -114910.000       -0.18240019E+05
 -114900.000       -0.18228341E+05
 -114890.000       -0.18216672E+05
 -114880.000       -0.18205003E+05
 -114870.000       -0.18193335E+05
 -114860.000       -0.18181676E+05
 -114850.000       -0.18170017E+05
 -114840.000       -0.18158369E+05
 -114830.000       -0.18146720E+05
 -114820.000       -0.18135081E+05
 -114810.000       -0.18123442E+05
 -114800.000       -0.18111814E+05
 -114790.000       -0.18100185E+05
 -114780.000       -0.18088566E+05
 -114770.000       -0.18076948E+05
 -114760.000       -0.18065329E+05
 -114750.000       -0.18053730E+05
 -114740.000       -0.18042121E+05
 -114730.000       -0.18030523E+05
 -114720.000       -0.18018934E+05
 -114710.000       -0.18007345E+05
 -114700.000       -0.17995757E+05
 -114690.000       -0.17984178E+05
 -114680.000       -0.17972599E+05
 -114670.000       -0.17961031E+05
 -114660.000       -0.17949462E+05
 -114650.000       -0.17937903E+05
 -114640.000       -0.17926354E+05
 -114630.000       -0.17914796E+05
 -114620.000       -0.17903247E+05
 -114610.000       -0.17891698E+05
 -114600.000       -0.17880170E+05
 -114590.000       -0.17868641E+05
 -114580.000       -0.17857112E+05
 -114570.000       -0.17845594E+05
 -114560.000       -0.17834065E+05
 -114550.000       -0.17822556E+05
 -114540.000       -0.17811047E+05
 -114530.000       -0.17799539E+05
