 -115650.000       -0.61377537E+03
 -115640.000       -0.61139436E+03
 -115630.000       -0.60902335E+03
 -115620.000       -0.60666234E+03
 -115610.000       -0.60430133E+03
 -115600.000       -0.60194032E+03
 -115590.000       -0.59958931E+03
 -115580.000       -0.59724830E+03
 -115570.000       -0.59489729E+03
 -115560.000       -0.59256628E+03
 -115550.000       -0.59023527E+03
 -115540.000       -0.58790426E+03
 -115530.000       -0.58558325E+03
 -115520.000       -0.58326224E+03
 -115510.000       -0.58095123E+03
 -115500.000       -0.57864022E+03
 -115490.000       -0.57634921E+03
 -115480.000       -0.57403820E+03
 -115470.000       -0.57174719E+03
 -115460.000       -0.56946617E+03
 -115450.000       -0.56717516E+03
 -115440.000       -0.56490415E+03
 -115430.000       -0.56262314E+03
 -115420.000       -0.56035213E+03
 -115410.000       -0.55809112E+03
 -115400.000       -0.55583011E+03
 -115390.000       -0.55357910E+03
 -115380.000       -0.55132809E+03
 -115370.000       -0.54908708E+03
 -115360.000       -0.54684607E+03
 -115350.000       -0.54460506E+03
 -115340.000       -0.54237405E+03
 -115330.000       -0.54014304E+03
 -115320.000       -0.53793203E+03
 -115310.000       -0.53571102E+03
 -115300.000       -0.53350001E+03
 -115290.000       -0.53128900E+03
 -115280.000       -0.52908799E+03
 -115270.000       -0.52689698E+03
 -115260.000       -0.52470597E+03
 -115250.000       -0.52251496E+03
 -115240.000       -0.52033395E+03
 -115230.000       -0.51815294E+03
 -115220.000       -0.51597193E+03
 -115210.000       -0.51381092E+03
 -115200.000       -0.51164991E+03
 -115190.000       -0.50948890E+03
 -115180.000       -0.50733789E+03
 -115170.000       -0.50518688E+03
 -115160.000       -0.50304587E+03
 -115150.000       -0.50089486E+03
 -115140.000       -0.49876385E+03
 -115130.000       -0.49663284E+03
 -115120.000       -0.49451183E+03
 -115110.000       -0.49239082E+03
 -115100.000       -0.49026981E+03
 -115090.000       -0.48815880E+03
 -115080.000       -0.48605779E+03
 -115070.000       -0.48395678E+03
 -115060.000       -0.48185577E+03
 -115050.000       -0.47976476E+03
 -115040.000       -0.47767375E+03
 -115030.000       -0.47559274E+03
 -115020.000       -0.47352173E+03
 -115010.000       -0.47144072E+03
 -115000.000       -0.46936971E+03
 -114990.000       -0.46730870E+03
 -114980.000       -0.46524769E+03
 -114970.000       -0.46319668E+03
 -114960.000       -0.46114567E+03
 -114950.000       -0.45910466E+03
 -114940.000       -0.45706365E+03
 -114930.000       -0.45502264E+03
 -114920.000       -0.45300163E+03
 -114910.000       -0.45097062E+03
 -114900.000       -0.44894961E+03
 -114890.000       -0.44693860E+03
 -114880.000       -0.44492759E+03
 -114870.000       -0.44291658E+03
 -114860.000       -0.44091557E+03
 -114850.000       -0.43891456E+03
 -114840.000       -0.43692355E+03
 -114830.000       -0.43493254E+03
 -114820.000       -0.43295153E+03
 -114810.000       -0.43097052E+03
 -114800.000       -0.42899951E+03
 -114790.000       -0.42702850E+03
 -114780.000       -0.42506749E+03
 -114770.000       -0.42310648E+03
 -114760.000       -0.42114547E+03
 -114750.000       -0.41920446E+03
 -114740.000       -0.41725345E+03
 -114730.000       -0.41531244E+03
 -114720.000       -0.41338143E+03
 -114710.000       -0.41145042E+03
 -114700.000       -0.40951941E+03
 -114690.000       -0.40759840E+03
 -114680.000       -0.40567739E+03
 -114670.000       -0.40376637E+03
 -114660.000       -0.40185536E+03
 -114650.000       -0.39995435E+03
 -114640.000       -0.39806334E+03
 -114630.000       -0.39616233E+03
 -114620.000       -0.39427132E+03
 -114610.000       -0.39238031E+03
 -114600.000       -0.39050930E+03
 -114590.000       -0.38863829E+03
