  -114200.000000000        1.69399186130613       -73793098187.5586     
  -114190.000000000        1.69352845475078       -73793098170.6230     
  -114180.000000000        1.69306509848684       -73793098153.6895     
  -114170.000000000        1.69260196853429       -73793098136.7617     
  -114160.000000000        1.69213893450797       -73793098119.8379     
  -114150.000000000        1.69167598150671       -73793098102.9219     
  -114140.000000000        1.69121330324560       -73793098086.0039     
  -114130.000000000        1.69075065851212       -73793098069.0938     
  -114120.000000000        1.69028815813363       -73793098052.1914     
  -114110.000000000        1.68982584495097       -73793098035.2871     
  -114100.000000000        1.68936361093074       -73793098018.3906     
  -114090.000000000        1.68890159018338       -73793098001.5000     
  -114080.000000000        1.68843963462859       -73793097984.6152     
  -114070.000000000        1.68797781132162       -73793097967.7344     
  -114060.000000000        1.68751620408148       -73793097950.8555     
  -114050.000000000        1.68705463968217       -73793097933.9824     
  -114040.000000000        1.68659324198961       -73793097917.1133     
  -114030.000000000        1.68613202963024       -73793097900.2500     
  -114020.000000000        1.68567089550197       -73793097883.3926     
  -114010.000000000        1.68520996533334       -73793097866.5352     
  -114000.000000000        1.68474907241762       -73793097849.6875     
  -113990.000000000        1.68428833503276       -73793097832.8438     
  -113980.000000000        1.68382778298110       -73793097816.0020     
  -113970.000000000        1.68336732778698       -73793097799.1641     
  -113960.000000000        1.68290701974183       -73793097782.3340     
  -113950.000000000        1.68244684766978       -73793097765.5078     
  -113940.000000000        1.68198680691421       -73793097748.6836     
  -113930.000000000        1.68152693752199       -73793097731.8672     
  -113920.000000000        1.68106713332236       -73793097715.0527     
  -113910.000000000        1.68060746695846       -73793097698.2461     
  -113900.000000000        1.68014799803495       -73793097681.4414     
  -113890.000000000        1.67968858033419       -73793097664.6426     
  -113880.000000000        1.67922933213413       -73793097647.8477     
  -113870.000000000        1.67877021618187       -73793097631.0586     
  -113860.000000000        1.67831123620272       -73793097614.2715     
  -113850.000000000        1.67785237077624       -73793097597.4922     
  -113840.000000000        1.67739366646856       -73793097580.7168     
  -113830.000000000        1.67693505994976       -73793097563.9414     
  -113820.000000000        1.67647660803050       -73793097547.1777     
  -113810.000000000        1.67601825948805       -73793097530.4141     
  -113800.000000000        1.67556006833911       -73793097513.6562     
  -113790.000000000        1.67510201595724       -73793097496.9023     
  -113780.000000000        1.67464407999068       -73793097480.1523     
  -113770.000000000        1.67418625485152       -73793097463.4102     
  -113760.000000000        1.67372860293835       -73793097446.6680     
  -113750.000000000        1.67327099665999       -73793097429.9355     
  -113740.000000000        1.67281360272318       -73793097413.2090     
  -113730.000000000        1.67235631961375       -73793097396.4805     
  -113720.000000000        1.67189914826304       -73793097379.7578     
  -113710.000000000        1.67144214268774       -73793097363.0410     
  -113700.000000000        1.67098518740386       -73793097346.3320     
  -113690.000000000        1.67052839603275       -73793097329.6211     
  -113680.000000000        1.67007177416235       -73793097312.9199     
  -113670.000000000        1.66961524356157       -73793097296.2188     
  -113660.000000000        1.66915883217007       -73793097279.5273     
  -113650.000000000        1.66870255954564       -73793097262.8379     
  -113640.000000000        1.66824642103165       -73793097246.1523     
  -113630.000000000        1.66779042128474       -73793097229.4727     
  -113620.000000000        1.66733448114246       -73793097212.7969     
  -113610.000000000        1.66687872447073       -73793097196.1289     
  -113600.000000000        1.66642307024449       -73793097179.4590     
  -113590.000000000        1.66596758458763       -73793097162.7988     
  -113580.000000000        1.66551215853542       -73793097146.1406     
  -113570.000000000        1.66505692154169       -73793097129.4883     
  -113560.000000000        1.66460176743567       -73793097112.8398     
  -113550.000000000        1.66414676047862       -73793097096.1953     
  -113540.000000000        1.66369191091508       -73793097079.5547     
  -113530.000000000        1.66323711629957       -73793097062.9219     
  -113520.000000000        1.66278246324509       -73793097046.2930     
  -113510.000000000        1.66232796665281       -73793097029.6680     
  -113500.000000000        1.66187353711575       -73793097013.0469     
  -113490.000000000        1.66141934040934       -73793096996.4277     
  -113480.000000000        1.66096516977996       -73793096979.8164     
  -113470.000000000        1.66051116399467       -73793096963.2090     
  -113460.000000000        1.66005720570683       -73793096946.6074     
  -113450.000000000        1.65960346907377       -73793096930.0059     
  -113440.000000000        1.65914980042726       -73793096913.4160     
  -113430.000000000        1.65869625657797       -73793096896.8262     
  -113420.000000000        1.65824287477881       -73793096880.2422     
  -113410.000000000        1.65778961591423       -73793096863.6602     
  -113400.000000000        1.65733642503619       -73793096847.0840     
  -113390.000000000        1.65688336081803       -73793096830.5117     
  -113380.000000000        1.65643047168851       -73793096813.9473     
  -113370.000000000        1.65597763564438       -73793096797.3848     
  -113360.000000000        1.65552496723831       -73793096780.8281     
  -113350.000000000        1.65507245995104       -73793096764.2734     
  -113340.000000000        1.65462000481784       -73793096747.7246     
  -113330.000000000        1.65416765958071       -73793096731.1836     
  -113320.000000000        1.65371548943222       -73793096714.6426     
  -113310.000000000        1.65326340682805       -73793096698.1055     
  -113300.000000000        1.65281143691391       -73793096681.5762     
  -113290.000000000        1.65235958900303       -73793096665.0527     
  -113280.000000000        1.65190791524947       -73793096648.5273     
  -113270.000000000        1.65145630948246       -73793096632.0137     
  -113260.000000000        1.65100483875722       -73793096615.5000     
  -113250.000000000        1.65055345930159       -73793096598.9922     
  -113240.000000000        1.65010222978890       -73793096582.4883     
  -113230.000000000        1.64965112227947       -73793096565.9922     
  -113220.000000000        1.64920016378164       -73793096549.4961     
  -113210.000000000        1.64874926302582       -73793096533.0078     
  -113200.000000000        1.64829847030342       -73793096516.5195     
  -113190.000000000        1.64784783497453       -73793096500.0410     
  -113180.000000000        1.64739733003080       -73793096483.5664     
  -113170.000000000        1.64694691076875       -73793096467.0938     
  -113160.000000000        1.64649658557028       -73793096450.6250     
  -113150.000000000        1.64604644384235       -73793096434.1641     
  -113140.000000000        1.64559641759843       -73793096417.7051     
  -113130.000000000        1.64514644816518       -73793096401.2500     
  -113120.000000000        1.64469666499645       -73793096384.8008     
  -113110.000000000        1.64424690231681       -73793096368.3594     
  -113100.000000000        1.64379734080285       -73793096351.9180     
  -113090.000000000        1.64334788545966       -73793096335.4824     
  -113080.000000000        1.64289849437773       -73793096319.0508     
  -113070.000000000        1.64244928024709       -73793096302.6250     
  -113060.000000000        1.64200013596565       -73793096286.2012     
  -113050.000000000        1.64155117049813       -73793096269.7832     
  -113040.000000000        1.64110226090997       -73793096253.3711     
  -113030.000000000        1.64065347239375       -73793096236.9629     
  -113020.000000000        1.64020482730120       -73793096220.5547     
  -113010.000000000        1.63975634146482       -73793096204.1582     
  -113000.000000000        1.63930790312588       -73793096187.7617     
  -112990.000000000        1.63885956257582       -73793096171.3711     
  -112980.000000000        1.63841135799885       -73793096154.9844     
  -112970.000000000        1.63796328939497       -73793096138.6035     
  -112960.000000000        1.63751534838229       -73793096122.2227     
  -112950.000000000        1.63706749118865       -73793096105.8535     
  -112940.000000000        1.63661976531148       -73793096089.4844     
  -112930.000000000        1.63617214467376       -73793096073.1191     
  -112920.000000000        1.63572463672608       -73793096056.7617     
  -112910.000000000        1.63527726382017       -73793096040.4062     
  -112900.000000000        1.63482999987900       -73793096024.0547     
  -112890.000000000        1.63438278902322       -73793096007.7070     
  -112880.000000000        1.63393575511873       -73793095991.3672     
  -112870.000000000        1.63348885159940       -73793095975.0293     
  -112860.000000000        1.63304200582206       -73793095958.6973     
  -112850.000000000        1.63259534258395       -73793095942.3691     
  -112840.000000000        1.63214872125536       -73793095926.0469     
  -112830.000000000        1.63170228153467       -73793095909.7246     
  -112820.000000000        1.63125589303672       -73793095893.4121     
  -112810.000000000        1.63080965634435       -73793095877.0996     
  -112800.000000000        1.63036348577589       -73793095860.7969     
  -112790.000000000        1.62991750612855       -73793095844.4941     
  -112780.000000000        1.62947157304734       -73793095828.1973     
  -112770.000000000        1.62902572844177       -73793095811.9043     
  -112760.000000000        1.62858007010072       -73793095795.6152     
  -112750.000000000        1.62813448999077       -73793095779.3320     
  -112740.000000000        1.62768905796111       -73793095763.0547     
  -112730.000000000        1.62724366225302       -73793095746.7812     
  -112720.000000000        1.62679846119136       -73793095730.5078     
  -112710.000000000        1.62635336071253       -73793095714.2441     
  -112700.000000000        1.62590834498405       -73793095697.9805     
  -112690.000000000        1.62546344473958       -73793095681.7227     
  -112680.000000000        1.62501866742969       -73793095665.4746     
  -112670.000000000        1.62457400932908       -73793095649.2246     
  -112660.000000000        1.62412943877280       -73793095632.9785     
  -112650.000000000        1.62368496693671       -73793095616.7441     
  -112640.000000000        1.62324063014239       -73793095600.5078     
  -112630.000000000        1.62279639579356       -73793095584.2773     
  -112620.000000000        1.62235229462385       -73793095568.0508     
  -112610.000000000        1.62190827820450       -73793095551.8281     
  -112600.000000000        1.62146439403296       -73793095535.6133     
  -112590.000000000        1.62102059647441       -73793095519.4004     
  -112580.000000000        1.62057697772980       -73793095503.1934     
  -112570.000000000        1.62013342045248       -73793095486.9883     
  -112560.000000000        1.61968994885683       -73793095470.7930     
  -112550.000000000        1.61924658436328       -73793095454.5957     
  -112540.000000000        1.61880340706557       -73793095438.4043     
  -112530.000000000        1.61836028005928       -73793095422.2188     
  -112520.000000000        1.61791730299592       -73793095406.0371     
  -112510.000000000        1.61747437249869       -73793095389.8594     
  -112500.000000000        1.61703161150217       -73793095373.6855     
  -112490.000000000        1.61658893432468       -73793095357.5195     
  -112480.000000000        1.61614638008177       -73793095341.3555     
  -112470.000000000        1.61570393946022       -73793095325.1992     
  -112460.000000000        1.61526158638299       -73793095309.0430     
  -112450.000000000        1.61481939256191       -73793095292.8926     
  -112440.000000000        1.61437724344432       -73793095276.7461     
  -112430.000000000        1.61393527593464       -73793095260.6074     
