 -0.77425000E+05   0.175492841E+01
 -0.77400000E+05   0.175376279E+01
 -0.77375000E+05   0.175109017E+01
 -0.77350000E+05   0.174901813E+01
 -0.77325000E+05   0.174714873E+01
 -0.77300000E+05   0.174510131E+01
 -0.77275000E+05   0.174323275E+01
 -0.77250000E+05   0.174129809E+01
 -0.77225000E+05   0.174024793E+01
 -0.77200000E+05   0.173914283E+01
 -0.77175000E+05   0.173628771E+01
 -0.77150000E+05   0.173502551E+01
 -0.77125000E+05   0.173371263E+01
 -0.77100000E+05   0.173154121E+01
 -0.77075000E+05   0.172973677E+01
 -0.77050000E+05   0.172866257E+01
 -0.77025000E+05   0.172725865E+01
 -0.77000000E+05   0.172580785E+01
 -0.76975000E+05   0.172602619E+01
 -0.76950000E+05   0.172676689E+01
