 -0.71875000E+05   0.138651337E+01
 -0.71850000E+05   0.138413009E+01
 -0.71825000E+05   0.138325615E+01
 -0.71800000E+05   0.138168783E+01
 -0.71775000E+05   0.138069293E+01
 -0.71750000E+05   0.137944007E+01
 -0.71725000E+05   0.137704615E+01
 -0.71700000E+05   0.137587427E+01
 -0.71675000E+05   0.137548035E+01
 -0.71650000E+05   0.137428701E+01
 -0.71625000E+05   0.137335965E+01
 -0.71600000E+05   0.137130479E+01
 -0.71575000E+05   0.136972097E+01
 -0.71550000E+05   0.136882865E+01
 -0.71525000E+05   0.136726347E+01
 -0.71500000E+05   0.136598665E+01
 -0.71475000E+05   0.136468199E+01
 -0.71450000E+05   0.136403159E+01
 -0.71425000E+05   0.136108609E+01
 -0.71400000E+05   0.135990287E+01
 -0.71375000E+05   0.135936049E+01
 -0.71350000E+05   0.135787105E+01
