    -0.4470E+05     -0.14419E+02
    -0.4465E+05     -0.12414E+02
    -0.4460E+05     -0.10624E+02
    -0.4455E+05     -0.90524E+01
    -0.4450E+05     -0.77323E+01
    -0.4445E+05     -0.66805E+01
    -0.4440E+05     -0.58583E+01
    -0.4435E+05     -0.52805E+01
    -0.4430E+05     -0.49456E+01
    -0.4425E+05     -0.48282E+01
    -0.4420E+05     -0.48361E+01
    -0.4415E+05     -0.48726E+01
    -0.4410E+05     -0.49130E+01
    -0.4405E+05     -0.49598E+01
    -0.4400E+05     -0.50057E+01
    -0.4395E+05     -0.50538E+01
    -0.4390E+05     -0.51161E+01
    -0.4385E+05     -0.51733E+01
    -0.4380E+05     -0.52251E+01
    -0.4375E+05     -0.52754E+01
    -0.4370E+05     -0.53195E+01
    -0.4365E+05     -0.53686E+01
    -0.4360E+05     -0.54135E+01
    -0.4355E+05     -0.54645E+01
    -0.4350E+05     -0.55104E+01
    -0.4345E+05     -0.55631E+01
    -0.4340E+05     -0.55958E+01
    -0.4335E+05     -0.56329E+01
    -0.4330E+05     -0.56643E+01
    -0.4325E+05     -0.57175E+01
    -0.4320E+05     -0.57584E+01
    -0.4315E+05     -0.57924E+01
    -0.4310E+05     -0.58344E+01
    -0.4305E+05     -0.58807E+01
    -0.4300E+05     -0.59274E+01
    -0.4295E+05     -0.59853E+01
    -0.4290E+05     -0.60374E+01
    -0.4285E+05     -0.60911E+01
    -0.4280E+05     -0.61336E+01
    -0.4275E+05     -0.61867E+01
    -0.4270E+05     -0.62270E+01
    -0.4265E+05     -0.62625E+01
    -0.4260E+05     -0.63095E+01
    -0.4255E+05     -0.63847E+01
    -0.4250E+05     -0.64088E+01
    -0.4245E+05     -0.64369E+01
    -0.4240E+05     -0.64658E+01
    -0.4235E+05     -0.64832E+01
    -0.4230E+05     -0.65107E+01
    -0.4225E+05     -0.65360E+01
    -0.4220E+05     -0.65632E+01
    -0.4215E+05     -0.65853E+01
    -0.4210E+05     -0.66141E+01
    -0.4205E+05     -0.66401E+01
    -0.4200E+05     -0.66657E+01
    -0.4195E+05     -0.66930E+01
    -0.4190E+05     -0.67032E+01
    -0.4185E+05     -0.67221E+01
    -0.4180E+05     -0.67404E+01
    -0.4175E+05     -0.67724E+01
    -0.4170E+05     -0.68034E+01
    -0.4165E+05     -0.68174E+01
    -0.4160E+05     -0.68324E+01
    -0.4155E+05     -0.68414E+01
    -0.4150E+05     -0.68620E+01
    -0.4145E+05     -0.68975E+01
    -0.4140E+05     -0.69115E+01
    -0.4135E+05     -0.69519E+01
    -0.4130E+05     -0.69726E+01
    -0.4125E+05     -0.69887E+01
    -0.4120E+05     -0.69907E+01
    -0.4115E+05     -0.69781E+01
    -0.4110E+05     -0.69844E+01
    -0.4105E+05     -0.69860E+01
    -0.4100E+05     -0.69947E+01
    -0.4095E+05     -0.69930E+01
    -0.4090E+05     -0.70071E+01
    -0.4085E+05     -0.69000E+01
    -0.4080E+05     -0.68949E+01
    -0.4075E+05     -0.68836E+01
    -0.4070E+05     -0.68669E+01
    -0.4065E+05     -0.68540E+01
    -0.4060E+05     -0.68527E+01
    -0.4055E+05     -0.68511E+01
    -0.4050E+05     -0.68312E+01
    -0.4045E+05     -0.68261E+01
    -0.4040E+05     -0.68096E+01
    -0.4035E+05     -0.68075E+01
    -0.4030E+05     -0.68109E+01
    -0.4025E+05     -0.68134E+01
